tag_short,date,total_daily_duration,visit_count,avg_visit_duration,max_absence_sec,max_absence_hours,health_note,is_sick
1117,2024-10-30,116.683,2,58.3415,85595.084,23.776412222222223,,0
1117,2024-10-31,27.823,1,27.823,39412.749,10.947985833333334,,0
1117,2024-11-01,151.71800000000002,3,50.57266666666667,83496.527,23.19347972222222,,0
1117,2024-11-02,77.957,2,38.9785,81550.723,22.65297861111111,,0
1117,2024-11-03,65.18900000000001,1,65.18900000000001,67384.3,18.717861111111112,,0
1117,2024-11-04,77.90599999999999,2,38.952999999999996,75466.397,20.962888055555556,,0
1117,2024-11-05,109.058,2,54.529,64715.063,17.97640638888889,,0
1117,2024-11-06,62.564,3,20.854666666666667,86352.529,23.98681361111111,,0
1117,2024-11-07,0.941,1,0.941,37233.819,10.3427275,,0
1120,2024-10-11,129.066,7,18.438,14480.484,4.022356666666667,,0
1120,2024-10-12,403.742,12,33.64516666666667,48463.598,13.462110555555554,,0
1120,2024-10-13,409.395,11,37.217727272727274,50643.333,14.0675925,,0
1120,2024-10-14,448.424,9,49.824888888888886,49273.988,13.687218888888887,,0
1120,2024-10-16,135.786,2,67.893,135370.53,37.602925,,0
1120,2024-10-17,556.669,7,79.52414285714285,53631.61,14.897669444444444,,0
1120,2024-10-18,754.192,8,94.274,58218.891,16.171914166666667,,0
1120,2024-10-19,294.169,4,73.54225,50340.781,13.983550277777779,,0
1120,2024-10-20,483.18300000000005,5,96.63660000000002,31833.886,8.842746111111111,,0
1120,2024-10-21,542.503,8,67.812875,27943.877,7.762188055555556,,0
1120,2024-10-22,442.551,8,55.318875,25672.387,7.131218611111111,,0
1120,2024-10-23,237.58100000000002,3,79.19366666666667,32088.086,8.913357222222222,,0
1120,2024-10-24,91.13300000000001,4,22.783250000000002,52836.743,14.676873055555555,,0
1120,2024-10-25,256.056,7,36.57942857142857,35608.458,9.891238333333334,,0
1120,2024-10-26,208.577,8,26.072125,32055.723,8.904367500000001,,0
1120,2024-10-27,529.732,10,52.9732,42934.971,11.926380833333333,,0
1120,2024-10-28,373.337,11,33.939727272727275,42390.39,11.775108333333334,,0
1120,2024-10-29,247.677,20,12.383849999999999,25878.343,7.188428611111111,,0
1120,2024-10-30,186.084,4,46.521,25356.399,7.043444166666667,,0
1120,2024-10-31,324.459,5,64.8918,43436.821,12.065783611111112,,0
1120,2024-11-01,245.655,3,81.885,33302.839,9.250788611111112,,0
1120,2024-11-02,86.18700000000001,2,43.093500000000006,54608.001,15.168889166666666,,0
1120,2024-11-03,122.874,4,30.7185,57528.35,15.980097222222222,,0
1120,2024-11-04,503.033,16,31.4395625,48358.053,13.4327925,,0
1120,2024-11-05,276.896,4,69.224,43676.22,12.132283333333334,,0
1120,2024-11-06,81.865,7,11.694999999999999,28876.659,8.021294166666667,,0
1120,2024-11-07,174.222,7,24.888857142857145,36107.928,10.02998,,0
1122,2024-10-11,1629.5679999999998,26,62.6756923076923,8999.324,2.4998122222222223,,0
1122,2024-10-12,1074.353,14,76.7395,33173.276,9.214798888888888,,0
1122,2024-10-13,961.801,7,137.40014285714287,67453.753,18.73715361111111,,0
1122,2024-10-14,486.35600000000005,6,81.05933333333334,62941.382,17.48371722222222,,0
1122,2024-10-16,290.965,4,72.74125,140133.872,38.926075555555556,,0
1122,2024-10-17,640.5050000000001,8,80.06312500000001,69337.909,19.26053027777778,,0
1122,2024-10-18,644.479,6,107.41316666666667,54517.28,15.143688888888889,,0
1122,2024-10-19,808.983,7,115.56899999999999,46832.957,13.009154722222222,,0
1122,2024-10-20,416.377,8,52.047125,104536.15,29.03781944444444,,0
1122,2024-10-21,768.758,5,153.7516,27873.786,7.742718333333333,,0
1122,2024-10-22,835.7429999999999,8,104.46787499999999,71488.901,19.858028055555554,,0
1122,2024-10-23,668.189,5,133.6378,49972.004,13.881112222222223,,0
1122,2024-10-24,363.66200000000003,7,51.95171428571429,74081.652,20.57823666666667,,0
1122,2024-10-25,450.21400000000006,8,56.27675000000001,66908.904,18.585806666666667,,0
1122,2024-10-26,303.907,7,43.41528571428571,54121.716,15.03381,,0
1122,2024-10-27,1.553,1,1.553,69299.226,19.249785,,0
1122,2024-10-28,651.675,9,72.40833333333333,98741.975,27.42832638888889,,0
1122,2024-10-29,963.794,5,192.7588,49446.328,13.735091111111112,,0
1122,2024-10-30,429.969,7,61.424142857142854,64792.034,17.99778722222222,,0
1122,2024-10-31,561.0020000000001,7,80.14314285714286,60683.569,16.856546944444446,,0
1122,2024-11-01,851.9010000000001,4,212.97525000000002,67411.088,18.725302222222222,,0
1122,2024-11-02,115.115,2,57.5575,78625.129,21.84031361111111,,0
1122,2024-11-03,610.302,7,87.186,61256.452,17.01568111111111,,0
1122,2024-11-04,1365.831,5,273.1662,43600.408,12.111224444444446,,0
1122,2024-11-05,713.688,7,101.95542857142857,47347.85,13.152180555555555,,0
1122,2024-11-06,302.508,12,25.209,63469.007,17.630279722222223,,0
1122,2024-11-07,312.13,10,31.213,44362.627,12.322951944444444,,0
1123,2024-10-20,0.125,1,0.125,,,,0
1123,2024-10-21,727.788,5,145.5576,79613.895,22.114970833333334,,0
1123,2024-10-22,556.541,9,61.8378888888889,57496.534,15.971259444444444,,0
1123,2024-10-23,386.827,5,77.3654,54729.572,15.20265888888889,,0
1123,2024-10-24,298.78499999999997,4,74.69624999999999,44381.789,12.328274722222222,,0
1123,2024-10-25,400.039,5,80.0078,51717.174,14.365881666666667,,0
1123,2024-10-26,70.688,2,35.344,75365.221,20.93478361111111,,0
1123,2024-10-27,1360.991,17,80.05829411764705,52855.304,14.682028888888889,,0
1123,2024-10-28,57.257,1,57.257,62105.932,17.251647777777777,,0
1123,2024-10-29,382.369,5,76.47380000000001,73644.832,20.456897777777776,,0
1123,2024-10-30,278.966,7,39.85228571428571,53485.717,14.85714361111111,,0
1123,2024-10-31,102.39399999999999,2,51.196999999999996,83502.631,23.195175277777775,,0
1123,2024-11-01,348.449,3,116.14966666666668,58459.638,16.238788333333332,,0
1123,2024-11-02,59.108,1,59.108,80695.196,22.415332222222222,,0
1123,2024-11-03,363.333,4,90.83325,54361.412,15.10039222222222,,0
1123,2024-11-04,278.039,4,69.50975,70489.767,19.580490833333336,,0
1123,2024-11-05,415.726,2,207.863,56513.442,15.698178333333335,,0
1123,2024-11-06,196.827,6,32.8045,75516.425,20.976784722222224,,0
1123,2024-11-07,222.214,5,44.4428,39943.58,11.09543888888889,,0
1124,2024-10-11,1034.795,33,31.357424242424244,9774.567,2.7151574999999997,,0
1124,2024-10-12,548.756,16,34.29725,18198.43,5.055119444444444,,0
1124,2024-10-13,649.899,10,64.9899,40351.575,11.208770833333332,,0
1124,2024-10-14,561.281,9,62.36455555555555,26856.401,7.4601113888888895,,0
1124,2024-10-16,456.78499999999997,5,91.357,138496.504,38.47125111111111,,0
1124,2024-10-17,597.985,7,85.42642857142857,70815.308,19.67091888888889,,0
1124,2024-10-18,810.505,7,115.78642857142857,18812.767,5.2257686111111115,,0
1124,2024-10-19,228.252,2,114.126,53139.104,14.760862222222222,,0
1124,2024-10-20,1126.963,11,102.45118181818181,75747.076,21.040854444444445,,0
1124,2024-10-21,721.706,8,90.21325,33807.584,9.390995555555556,,0
1124,2024-10-22,820.491,11,74.5900909090909,53918.129,14.977258055555556,,0
1124,2024-10-23,542.627,7,77.51814285714285,34161.572,9.489325555555556,,0
1124,2024-10-24,448.91200000000003,6,74.81866666666667,43888.748,12.191318888888889,,0
1124,2024-10-25,751.23,11,68.29363636363637,32907.033,9.140842500000002,,0
1124,2024-10-26,575.813,12,47.98441666666667,39421.259,10.950349722222223,,0
1124,2024-10-27,1029.04,19,54.16,24300.332,6.7500922222222215,,0
1124,2024-10-28,410.67199999999997,4,102.66799999999999,42986.813,11.94078138888889,,0
1124,2024-10-29,533.795,14,38.128214285714286,47545.56,13.207099999999999,,0
1124,2024-10-30,491.233,12,40.936083333333336,37193.372,10.331492222222224,,0
1124,2024-10-31,378.046,4,94.5115,30119.794,8.366609444444444,,0
1124,2024-11-01,376.40999999999997,4,94.10249999999999,36467.775,10.1299375,,0
1124,2024-11-02,383.543,5,76.7086,40226.603,11.17405638888889,,0
1124,2024-11-03,444.097,4,111.02425,34230.174,9.508381666666667,,0
1124,2024-11-04,365.215,4,91.30375,51217.651,14.227125277777777,,0
1124,2024-11-05,359.026,5,71.8052,57974.818,16.10411611111111,,0
1124,2024-11-06,324.93399999999997,9,36.10377777777777,41830.245,11.6195125,,0
1124,2024-11-07,600.968,7,85.85257142857142,26863.9,7.462194444444445,,0
1125,2024-10-11,149.90200000000002,15,9.993466666666668,9499.917,2.638865833333333,,0
1125,2024-10-12,162.31,14,11.593571428571428,41172.132,11.436703333333332,,0
1125,2024-10-13,517.8009999999999,13,39.830846153846146,52416.953,14.560264722222223,,0
1125,2024-10-14,65.845,4,16.46125,43450.616,12.069615555555556,,0
1125,2024-10-16,68.179,2,34.0895,170987.216,47.496448888888885,,0
1125,2024-10-18,244.688,9,27.187555555555555,140511.426,39.03095166666667,,0
1125,2024-10-19,64.2,1,64.2,83965.909,23.32386361111111,,0
1125,2024-10-20,65.219,3,21.739666666666665,39397.386,10.943718333333333,,0
1125,2024-10-21,292.715,16,18.2946875,28556.621,7.932394722222222,,0
1125,2024-10-22,125.14699999999999,3,41.715666666666664,56169.579,15.602660833333333,,0
1125,2024-10-23,169.43,5,33.886,49801.583,13.833773055555556,,0
1125,2024-10-24,50.236000000000004,3,16.745333333333335,54316.627,15.087951944444445,,0
1125,2024-10-25,82.45700000000001,2,41.228500000000004,73392.269,20.38674138888889,,0
1125,2024-10-26,156.417,3,52.139,68336.839,18.98245527777778,,0
1125,2024-10-27,614.636,21,29.26838095238095,60044.05,16.67890277777778,,0
1125,2024-10-28,96.11000000000001,2,48.05500000000001,68702.258,19.083960555555556,,0
1125,2024-10-29,69.696,2,34.848,39041.729,10.844924722222222,,0
1125,2024-10-30,174.268,6,29.044666666666668,52589.142,14.608095,,0
1125,2024-10-31,147.334,3,49.111333333333334,60388.357,16.774543611111113,,0
1125,2024-11-01,45.42700000000001,1,45.42700000000001,72575.957,20.159988055555555,,0
1125,2024-11-02,113.805,3,37.935,70253.682,19.514911666666666,,0
1125,2024-11-03,178.17,4,44.5425,31588.758,8.774655000000001,,0
1125,2024-11-04,176.03300000000002,2,88.01650000000001,68963.774,19.156603888888892,,0
1125,2024-11-05,176.622,6,29.437,61804.736,17.16798222222222,,0
1125,2024-11-06,32.823,3,10.941,54406.387,15.112885277777778,,0
1125,2024-11-07,106.428,4,26.607,19493.881,5.414966944444445,,0
1127,2024-10-11,859.0319999999999,26,33.039692307692306,13900.742,3.861317222222222,,0
1127,2024-10-12,769.1450000000001,23,33.441086956521744,19335.77,5.371047222222223,,0
1127,2024-10-13,346.034,4,86.5085,56186.952,15.607486666666667,,0
1127,2024-10-14,305.578,4,76.3945,25749.034,7.152509444444444,,0
1127,2024-10-16,104.581,3,34.86033333333334,173381.712,48.161586666666665,,0
1127,2024-10-17,857.432,3,285.8106666666667,34874.252,9.687292222222222,,0
1127,2024-10-18,622.556,3,207.5186666666667,37285.731,10.3571475,,0
1127,2024-10-19,1341.809,4,335.45225,55269.816,15.352726666666666,,0
1127,2024-10-20,1726.333,9,191.81477777777778,38124.449,10.590124722222223,,0
1127,2024-10-21,1378.799,8,172.349875,42435.631,11.787675277777778,,0
1127,2024-10-22,637.699,7,91.09985714285713,27409.54,7.613761111111112,,0
1127,2024-10-23,671.55,4,167.8875,50406.245,14.001734722222222,,0
1127,2024-10-24,537.103,9,59.67811111111111,48486.684,13.468523333333334,,0
1127,2024-10-25,242.5,4,60.625,32475.568,9.02099111111111,,0
1127,2024-10-26,706.809,6,117.80149999999999,80120.347,22.25565194444444,,0
1127,2024-10-27,699.096,13,53.77661538461538,30593.51,8.498197222222222,,0
1127,2024-10-28,123.028,13,9.463692307692309,44962.025,12.48945138888889,,0
1127,2024-10-29,251.058,3,83.68599999999999,27624.568,7.673491111111111,,0
1127,2024-10-30,201.238,3,67.07933333333334,71917.995,19.97722083333333,,0
1127,2024-10-31,229.346,4,57.3365,74485.815,20.690504166666667,,0
1127,2024-11-01,320.66599999999994,3,106.88866666666665,37567.566,10.435435,,0
1127,2024-11-02,94.857,1,94.857,56252.342,15.625650555555554,,0
1127,2024-11-03,653.156,6,108.85933333333332,88389.353,24.552598055555556,,0
1127,2024-11-04,329.527,3,109.84233333333333,59844.091,16.62335861111111,,0
1127,2024-11-05,495.16499999999996,3,165.05499999999998,52528.878,14.591354999999998,,0
1127,2024-11-06,163.868,8,20.4835,18260.982,5.072495,,0
1127,2024-11-07,277.433,7,39.63328571428571,42987.184,11.940884444444444,,0
1129,2024-10-11,933.4939999999999,16,58.343374999999995,35586.376,9.885104444444444,пневмония??,1
1129,2024-10-12,285.471,15,19.0314,23078.201,6.410611388888889,пневмония??,1
1129,2024-10-13,546.486,12,45.5405,58381.92,16.2172,пневмония??,1
1129,2024-10-14,296.584,5,59.3168,61878.365,17.188434722222222,пневмония??,1
1129,2024-10-16,190.041,3,63.347,143527.055,39.868626388888885,пневмония??,1
1129,2024-10-17,615.086,5,123.0172,60902.0,16.91722222222222,пневмония??,1
1129,2024-10-18,214.73700000000002,3,71.57900000000001,61831.33,17.175369444444446,пневмония??,1
1129,2024-10-19,289.669,5,57.9338,60467.214,16.796448333333334,пневмония??,1
1129,2024-10-20,615.979,7,87.997,29365.553,8.157098055555556,пневмония??,1
1129,2024-10-21,963.98,19,50.735789473684214,29287.848,8.135513333333334,пневмония??,1
1129,2024-10-22,292.744,5,58.54880000000001,51604.263,14.3345175,пневмония??,1
1129,2024-10-23,1227.746,8,153.46825,31840.322,8.84453388888889,пневмония??,1
1129,2024-10-24,369.94599999999997,6,61.657666666666664,59869.701,16.6304725,пневмония??,1
1129,2024-10-25,259.277,4,64.81925,52498.75,14.582986111111111,пневмония??,1
1129,2024-10-26,405.69000000000005,6,67.61500000000001,61929.403,17.202611944444445,пневмония??,1
1129,2024-10-27,761.64,13,58.58769230769231,28154.307,7.820640833333334,пневмония??,1
1129,2024-10-28,173.096,6,28.849333333333334,67713.369,18.809269166666667,пневмония??,1
1129,2024-10-29,381.538,5,76.30760000000001,63647.65,17.679902777777777,пневмония??,1
1129,2024-10-30,289.491,7,41.35585714285714,58589.006,16.27472388888889,пневмония??,1
1129,2024-10-31,263.015,2,131.5075,62682.059,17.411683055555557,пневмония??,1
1129,2024-11-01,240.048,3,80.016,69562.432,19.32289777777778,пневмония??,1
1129,2024-11-02,97.872,2,48.936,89619.283,24.894245277777777,пневмония??,1
1129,2024-11-03,260.764,4,65.191,33782.307,9.383974166666667,пневмония??,1
1129,2024-11-04,436.40599999999995,6,72.73433333333332,50037.418,13.899282777777778,пневмония??,1
1129,2024-11-05,344.696,4,86.174,43926.898,12.201916111111112,пневмония??,1
